"Country","Code","Item","Element","Unit","Value","Flag"
"Sri Lanka",110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.","import_quantity","tonne",4.56,"A"
"Sri Lanka",110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.","import_value","USD",4000,"A"
"Sri Lanka",1293,"Crude organic material n.e.c.","import_value","USD",68000,"A"
"Sri Lanka",111,"Flour of cereals n.e.c.","import_quantity","tonne",11.13,"A"
"Sri Lanka",111,"Flour of cereals n.e.c.","import_value","USD",5000,"A"
"Sri Lanka",624,"Flour of fruits","import_quantity","tonne",4.16,"A"
"Sri Lanka",624,"Flour of fruits","import_value","USD",18000,"A"
"Sri Lanka",58,"Flour of maize","export_quantity","tonne",923.5,"A"
"Sri Lanka",58,"Flour of maize","export_value","USD",245000,"A"
"Sri Lanka",1232,"Food preparations n.e.c.","import_quantity","tonne",76.3,"A"
"Sri Lanka",1232,"Food preparations n.e.c.","import_value","USD",167000,"A"
"Sri Lanka",1232,"Food preparations n.e.c.","export_quantity","tonne",3.26,"A"
"Sri Lanka",1232,"Food preparations n.e.c.","export_value","USD",7000,"A"
"Sri Lanka",115,"Food preparations of flour, meal or malt extract","import_quantity","tonne",4.3,"A"
"Sri Lanka",115,"Food preparations of flour, meal or malt extract","import_value","USD",3000,"A"
"Sri Lanka",623,"Fruit prepared n.e.c.","import_quantity","tonne",0.82,"A"
"Sri Lanka",623,"Fruit prepared n.e.c.","import_value","USD",1000,"A"
"Sri Lanka",28,"Husked rice","import_quantity","tonne",15.76,"A"
"Sri Lanka",28,"Husked rice","import_value","USD",4000,"A"
"Sri Lanka",821,"Other fibre crops, raw, n.e.c.","import_quantity","tonne",11.88,"A"
"Sri Lanka",821,"Other fibre crops, raw, n.e.c.","import_value","USD",15000,"A"
"Sri Lanka",620,"Other fruit n.e.c., dried","import_quantity","tonne",0.14,"A"
"Sri Lanka",620,"Other fruit n.e.c., dried","import_value","USD",0,"A"
"Sri Lanka",633,"Other non-alcoholic caloric beverages","import_quantity","tonne",1,"A"
"Sri Lanka",633,"Other non-alcoholic caloric beverages","import_value","USD",4000,"A"
"Sri Lanka",340,"Other oil of vegetable origin, crude n.e.c.","import_quantity","tonne",0.34,"A"
"Sri Lanka",340,"Other oil of vegetable origin, crude n.e.c.","import_value","USD",4000,"A"
"Sri Lanka",723,"Other stimulant, spice and aromatic crops, n.e.c.","import_quantity","tonne",11.65,"A"
"Sri Lanka",723,"Other stimulant, spice and aromatic crops, n.e.c.","import_value","USD",10000,"A"
"Sri Lanka",463,"Other vegetables, fresh n.e.c.","import_quantity","tonne",10.81,"A"
"Sri Lanka",463,"Other vegetables, fresh n.e.c.","import_value","USD",28000,"A"
"Sri Lanka",22,"Pastry","import_quantity","tonne",56.03,"A"
"Sri Lanka",22,"Pastry","import_value","USD",42000,"A"
"Sri Lanka",687,"Pepper (Piper spp.), raw","import_quantity","tonne",0.26,"A"
"Sri Lanka",687,"Pepper (Piper spp.), raw","import_value","USD",0,"A"
"Sri Lanka",235,"Prepared nuts","import_quantity","tonne",9.25,"A"
"Sri Lanka",235,"Prepared nuts","import_value","USD",22000,"A"
"Sri Lanka",164,"Refined sugar","import_quantity","tonne",0.09,"A"
"Sri Lanka",164,"Refined sugar","import_value","USD",0,"A"
"Sri Lanka",27,"Rice","import_quantity","tonne",2.98,"A"
"Sri Lanka",27,"Rice","import_value","USD",1000,"A"
"Sri Lanka",31,"Rice, milled","import_quantity","tonne",18.88,"A"
"Sri Lanka",31,"Rice, milled","import_value","USD",14000,"A"
"Sri Lanka",30,"Rice, paddy (rice milled equivalent)","import_quantity","tonne",35,"E"
"Sri Lanka",30,"Rice, paddy (rice milled equivalent)","import_value","USD",19000,"E"
"Sri Lanka",898,"Skim milk and whey powder","import_quantity","tonne",1.53,"A"
"Sri Lanka",898,"Skim milk and whey powder","import_value","USD",2000,"A"
"Sri Lanka",167,"Sugar and syrups n.e.c.","import_quantity","tonne",0.89,"A"
"Sri Lanka",167,"Sugar and syrups n.e.c.","import_value","USD",1000,"A"
"Sri Lanka",667,"Tea leaves","import_quantity","tonne",4845.15,"A"
"Sri Lanka",667,"Tea leaves","import_value","USD",25289000,"A"
"Sri Lanka",18,"Uncooked pasta, not stuffed or otherwise prepared","import_quantity","tonne",6,"A"
"Sri Lanka",18,"Uncooked pasta, not stuffed or otherwise prepared","import_value","USD",5000,"A"
"Sri Lanka",469,"Vegetables, dehydrated","import_quantity","tonne",0.1,"A"
"Sri Lanka",469,"Vegetables, dehydrated","import_value","USD",1000,"A"
"Sudan",486,"Bananas","import_quantity","tonne",4172,"A"
"Sudan",486,"Bananas","import_value","USD",3271000,"A"
"Sudan",486,"Bananas","export_quantity","tonne",25,"A"
"Sudan",486,"Bananas","export_value","USD",21000,"A"
"Sudan",875,"beef and veal preparations nes","export_quantity","tonne",3.95,"A"
"Sudan",875,"beef and veal preparations nes","export_value","USD",11000,"A"
"Sudan",41,"Breakfast cereals","export_quantity","tonne",2.25,"A"
"Sudan",41,"Breakfast cereals","export_value","USD",3000,"A"
"Sudan",420,"Broad beans and horse beans, green","export_quantity","tonne",0.3,"A"
"Sudan",420,"Broad beans and horse beans, green","export_value","USD",3000,"A"
"Sudan",393,"Cauliflowers and broccoli","export_quantity","tonne",3.8,"A"
"Sudan",393,"Cauliflowers and broccoli","export_value","USD",5000,"A"
"Sudan",191,"Chick peas, dry","import_quantity","tonne",70,"A"
"Sudan",191,"Chick peas, dry","import_value","USD",33000,"A"
"Sudan",666,"Chocolate products nes","export_quantity","tonne",1.99,"A"
"Sudan",666,"Chocolate products nes","export_value","USD",18000,"A"
"Sudan",845,"Compound feed n.e.c.","export_quantity","tonne",1086,"A"
"Sudan",845,"Compound feed n.e.c.","export_value","USD",1528000,"A"
"Sudan",1293,"Crude organic material n.e.c.","import_value","USD",89000,"A"
"Sudan",397,"Cucumbers and gherkins","export_quantity","tonne",1.7,"A"
"Sudan",397,"Cucumbers and gherkins","export_value","USD",1000,"A"
"Sudan",399,"Eggplants (aubergines)","export_quantity","tonne",0.1,"A"
"Sudan",399,"Eggplants (aubergines)","export_value","USD",0,"A"
"Sudan",1091,"Eggs from other birds in shell, fresh, n.e.c.","export_quantity","tonne",36.36,"A"
"Sudan",1091,"Eggs from other birds in shell, fresh, n.e.c.","export_value","USD",49000,"A"
"Sudan",753,"Essential oils n.e.c.","export_quantity","tonne",3,"A"
"Sudan",753,"Essential oils n.e.c.","export_value","USD",15000,"A"
"Sudan",117,"Flour, meal, powder, flakes, granules and pellets of potatoes","export_quantity","tonne",2.25,"A"
"Sudan",117,"Flour, meal, powder, flakes, granules and pellets of potatoes","export_value","USD",4000,"A"
"Sudan",1232,"Food preparations n.e.c.","export_quantity","tonne",53.85,"A"
"Sudan",1232,"Food preparations n.e.c.","export_value","USD",118000,"A"
"Sudan",115,"Food preparations of flour, meal or malt extract","export_quantity","tonne",61.75,"A"
"Sudan",115,"Food preparations of flour, meal or malt extract","export_value","USD",224000,"A"
"Sudan",172,"Glucose and dextrose","export_quantity","tonne",144,"A"
"Sudan",172,"Glucose and dextrose","export_value","USD",43000,"A"
"Sudan",242,"Groundnuts, excluding shelled","import_quantity","tonne",131,"A"
"Sudan",242,"Groundnuts, excluding shelled","import_value","USD",109000,"A"
"Sudan",243,"Groundnuts, shelled","import_quantity","tonne",1668,"A"
"Sudan",243,"Groundnuts, shelled","import_value","USD",1394000,"A"
"Sudan",243,"Groundnuts, shelled","export_quantity","tonne",26,"A"
"Sudan",243,"Groundnuts, shelled","export_value","USD",22000,"A"
"Sudan",622,"Juice of fruits n.e.c.","export_quantity","tonne",2.32,"A"
"Sudan",622,"Juice of fruits n.e.c.","export_value","USD",6000,"A"
"Sudan",571,"Mangoes, guavas and mangosteens","import_quantity","tonne",325.19,"A"
"Sudan",571,"Mangoes, guavas and mangosteens","import_value","USD",407000,"A"
"Sudan",571,"Mangoes, guavas and mangosteens","export_quantity","tonne",16,"A"
"Sudan",571,"Mangoes, guavas and mangosteens","export_value","USD",21000,"A"
"Sudan",299,"Melonseed","import_quantity","tonne",265,"A"
"Sudan",299,"Melonseed","import_value","USD",204000,"A"
"Sudan",492,"Orange juice, concentrated","export_quantity","tonne",2.24,"A"
"Sudan",492,"Orange juice, concentrated","export_value","USD",6000,"A"
"Sudan",1169,"Other live animals non food, n.e.c.","export_value","USD",0,"A"
"Sudan",340,"Other oil of vegetable origin, crude n.e.c.","export_quantity","tonne",2.22,"A"
"Sudan",340,"Other oil of vegetable origin, crude n.e.c.","export_value","USD",17000,"A"
"Sudan",463,"Other vegetables, fresh n.e.c.","export_quantity","tonne",0.1,"A"
"Sudan",463,"Other vegetables, fresh n.e.c.","export_value","USD",0,"A"
"Sudan",289,"Sesame seed","import_quantity","tonne",22841.6,"A"
"Sudan",289,"Sesame seed","import_value","USD",36565000,"A"
"Sudan",83,"Sorghum","import_quantity","tonne",1000,"A"
"Sudan",83,"Sorghum","import_value","USD",266000,"A"
"Sudan",168,"Sugar confectionery","export_quantity","tonne",38.67,"A"
"Sudan",168,"Sugar confectionery","export_value","USD",19000,"A"
"Sudan",649,"Swedes for fodder","import_quantity","tonne",545,"A"
"Sudan",649,"Swedes for fodder","import_value","USD",93000,"A"
"Sweden",20,"Bread","import_quantity","tonne",2.15,"A"
"Sweden",20,"Bread","import_value","USD",9000,"A"
"Sweden",41,"Breakfast cereals","export_quantity","tonne",15.87,"A"
"Sweden",41,"Breakfast cereals","export_value","USD",1000,"A"
"Sweden",666,"Chocolate products nes","import_quantity","tonne",55.5,"A"
"Sweden",666,"Chocolate products nes","import_value","USD",142000,"A"
"Sweden",666,"Chocolate products nes","export_quantity","tonne",2.4,"A"
"Sweden",666,"Chocolate products nes","export_value","USD",30000,"A"
"Sweden",658,"Coffee substitutes","export_quantity","tonne",1.1,"A"
"Sweden",658,"Coffee substitutes","export_value","USD",2000,"A"
"Sweden",657,"Coffee, decaffeinated or roasted","export_quantity","tonne",2.63,"A"
"Sweden",657,"Coffee, decaffeinated or roasted","export_value","USD",28000,"A"
"Sweden",110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.","import_quantity","tonne",11.57,"A"
"Sweden",110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.","import_value","USD",68000,"A"
"Sweden",110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.","export_quantity","tonne",28.12,"A"
"Sweden",110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.","export_value","USD",107000,"A"
"Sweden",845,"Compound feed n.e.c.","import_quantity","tonne",22,"A"
"Sweden",845,"Compound feed n.e.c.","import_value","USD",85000,"A"
"Sweden",1293,"Crude organic material n.e.c.","import_value","USD",2000,"A"
"Sweden",577,"Dates","export_quantity","tonne",59.95,"A"
"Sweden",577,"Dates","export_value","USD",169000,"A"
"Sweden",672,"Extracts, essences and concentrates of tea or mate, and preparations with a basis thereof or with a basis of tea or maté","export_quantity","tonne",3.15,"A"
"Sweden",672,"Extracts, essences and concentrates of tea or mate, and preparations with a basis thereof or with a basis of tea or maté","export_value","USD",23000,"A"
"Sweden",1243,"Fat preparations n.e.c.","import_quantity","tonne",145.84,"A"
"Sweden",1243,"Fat preparations n.e.c.","import_value","USD",259000,"A"
"Sweden",624,"Flour of fruits","export_quantity","tonne",22.5,"A"
"Sweden",624,"Flour of fruits","export_value","USD",6000,"A"
"Sweden",1232,"Food preparations n.e.c.","import_quantity","tonne",20.11,"A"
"Sweden",1232,"Food preparations n.e.c.","import_value","USD",295000,"A"
"Sweden",1232,"Food preparations n.e.c.","export_quantity","tonne",630.02,"A"
"Sweden",1232,"Food preparations n.e.c.","export_value","USD",1371000,"A"
"Sweden",115,"Food preparations of flour, meal or malt extract","import_quantity","tonne",1.04,"A"
"Sweden",115,"Food preparations of flour, meal or malt extract","import_value","USD",13000,"A"
"Sweden",623,"Fruit prepared n.e.c.","import_quantity","tonne",0.86,"A"
"Sweden",623,"Fruit prepared n.e.c.","import_value","USD",4000,"A"
"Sweden",626,"Homogenized cooked fruit, prepared","export_quantity","tonne",15.74,"A"
"Sweden",626,"Homogenized cooked fruit, prepared","export_value","USD",37000,"A"
"Sweden",476,"Homogenized vegetable preparations","import_quantity","tonne",1.69,"A"
"Sweden",476,"Homogenized vegetable preparations","import_value","USD",6000,"A"
"Sweden",1275,"hydrogenated oils and fats","import_quantity","tonne",63.98,"A"
"Sweden",1275,"hydrogenated oils and fats","import_value","USD",148000,"A"
"Sweden",631,"Ice and snow","import_quantity","tonne",3,"A"
"Sweden",631,"Ice and snow","import_value","USD",2000,"A"
"Sweden",1276,"Industrial monocarboxylic fatty acids; acid oils from refining","import_quantity","tonne",21.62,"A"
"Sweden",1276,"Industrial monocarboxylic fatty acids; acid oils from refining","import_value","USD",25000,"A"
"Sweden",622,"Juice of fruits n.e.c.","import_quantity","tonne",9.29,"A"
"Sweden",622,"Juice of fruits n.e.c.","import_value","USD",23000,"A"
"Sweden",622,"Juice of fruits n.e.c.","export_quantity","tonne",69.86,"A"
"Sweden",622,"Juice of fruits n.e.c.","export_value","USD",21000,"A"
"Sweden",114,"Mixes and doughs for the preparation of bakers' wares","import_quantity","tonne",6.04,"A"
"Sweden",114,"Mixes and doughs for the preparation of bakers' wares","import_value","USD",8000,"A"
"Sweden",262,"Olives preserved","export_quantity","tonne",20.98,"A"
"Sweden",262,"Olives preserved","export_value","USD",43000,"A"
"Sweden",633,"Other non-alcoholic caloric beverages","import_quantity","tonne",4,"A"
"Sweden",633,"Other non-alcoholic caloric beverages","import_value","USD",6000,"A"
"Sweden",340,"Other oil of vegetable origin, crude n.e.c.","import_quantity","tonne",24.93,"A"
"Sweden",340,"Other oil of vegetable origin, crude n.e.c.","import_value","USD",43000,"A"
"Sweden",723,"Other stimulant, spice and aromatic crops, n.e.c.","export_quantity","tonne",21.8,"A"
"Sweden",723,"Other stimulant, spice and aromatic crops, n.e.c.","export_value","USD",41000,"A"
"Sweden",463,"Other vegetables, fresh n.e.c.","export_quantity","tonne",562.09,"A"
"Sweden",463,"Other vegetables, fresh n.e.c.","export_value","USD",1031000,"A"
"Sweden",257,"Palm oil","import_quantity","tonne",46.13,"A"
"Sweden",257,"Palm oil","import_value","USD",77000,"A"
"Sweden",391,"Paste of tomatoes","export_quantity","tonne",19.01,"A"
"Sweden",391,"Paste of tomatoes","export_value","USD",20000,"A"
"Sweden",22,"Pastry","import_quantity","tonne",11.55,"A"
"Sweden",22,"Pastry","import_value","USD",80000,"A"
"Sweden",22,"Pastry","export_quantity","tonne",0.78,"A"
"Sweden",22,"Pastry","export_value","USD",9000,"A"
"Sweden",223,"Pistachios, in shell","export_quantity","tonne",6.01,"A"
"Sweden",223,"Pistachios, in shell","export_value","USD",61000,"A"
"Sweden",235,"Prepared nuts","import_quantity","tonne",0.48,"A"
"Sweden",235,"Prepared nuts","import_value","USD",6000,"A"
"Sweden",271,"Rapeseed or canola oil, crude","import_quantity","tonne",0.29,"A"
"Sweden",271,"Rapeseed or canola oil, crude","import_value","USD",1000,"A"
"Sweden",898,"Skim milk and whey powder","import_quantity","tonne",35.28,"A"
"Sweden",898,"Skim milk and whey powder","import_value","USD",132000,"A"
"Sweden",168,"Sugar confectionery","import_quantity","tonne",11.95,"A"
"Sweden",168,"Sugar confectionery","import_value","USD",42000,"A"
"Sweden",168,"Sugar confectionery","export_quantity","tonne",49.34,"A"
"Sweden",168,"Sugar confectionery","export_value","USD",138000,"A"
"Sweden",667,"Tea leaves","export_quantity","tonne",5.5,"A"
"Sweden",667,"Tea leaves","export_value","USD",41000,"A"
"Sweden",18,"Uncooked pasta, not stuffed or otherwise prepared","import_quantity","tonne",0.34,"A"
"Sweden",18,"Uncooked pasta, not stuffed or otherwise prepared","import_value","USD",1000,"A"
"Sweden",634,"Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80% vol; spirits, liqueurs and other spirituous beverages","import_quantity","tonne",49.64,"A"
"Sweden",634,"Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80% vol; spirits, liqueurs and other spirituous beverages","import_value","USD",302000,"A"
"Sweden",826,"Unmanufactured tobacco","import_quantity","tonne",9.66,"A"
"Sweden",826,"Unmanufactured tobacco","import_value","USD",68000,"A"
"Sweden",475,"Vegetables preserved (frozen)","import_quantity","tonne",0.27,"A"
"Sweden",475,"Vegetables preserved (frozen)","import_value","USD",2000,"A"
